,Course,TermName,ClassAveLetter,ClassAveNum,SubjectCode,URL,Instructor,Instructor_1,Instructor_2,Instructor_3
6407,MATH150,F2014,B,3.0,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-150,"Roth, Charles","Roth, Charles",,
6408,MATH150,F2015,B+,3.3,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-150,"Roth, Charles","Roth, Charles",,
6409,MATH150,F2016,B,3.0,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-150,"Roth, Charles","Roth, Charles",,
6410,MATH150,F2017,A-,3.7,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-150,"Roth, Charles","Roth, Charles",,
6411,MATH150,F2018,B-,2.7,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-150,"Roth, Charles","Roth, Charles",,
6412,MATH150,F2019,B+,3.3,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-150,"Roth, Charles","Roth, Charles",,
6413,MATH150,F2020,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-150,"Roth, Charles","Roth, Charles",,
6414,MATH150,F2021,B,3.0,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-150,"Roth, Charles","Roth, Charles",,
6415,MATH150,F2022,B+,3.3,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-150,"Roth, Charles","Roth, Charles",,
6416,MATH150,F2023,B,3.0,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-150,"Roth, Charles","Roth, Charles",,
6417,MATH151,W2013,C+,2.3,MATH,https://www.mcgill.ca/study/2012-2013/courses/math-151,"Roth, Charles","Roth, Charles",,
6418,MATH151,W2015,B+,3.3,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-151,"Roth, Charles","Roth, Charles",,
6419,MATH151,W2016,B,3.0,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-151,"Roth, Charles","Roth, Charles",,
6420,MATH151,W2017,B,3.0,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-151,"Roth, Charles","Roth, Charles",,
6421,MATH151,W2018,B+,3.3,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-151,"Roth, Charles","Roth, Charles",,
6422,MATH151,W2019,B,3.0,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-151,"Roth, Charles","Roth, Charles",,
6423,MATH151,W2021,B+,3.3,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-151,"Roth, Charles","Roth, Charles",,
6424,MATH151,W2023,B,3.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-151,"Roth, Charles","Roth, Charles",,
6425,MATH151,W2024,B,3.0,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-151,"Roth, Charles","Roth, Charles",,
6426,MATH180,F2013,A-,3.7,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6427,MATH180,F2014,A,4.0,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6428,MATH180,F2016,A,4.0,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6429,MATH180,F2017,A-,3.7,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6430,MATH180,F2018,A-,3.7,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6431,MATH180,F2019,A-,3.7,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6432,MATH180,F2020,A,4.0,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6433,MATH180,F2021,A,4.0,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6434,MATH180,F2022,A,4.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6435,MATH180,F2023,A,4.0,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-180,"Trudeau, Sidney","Trudeau, Sidney",,
6436,MATH203,S2013,B+,3.3,MATH,https://www.mcgill.ca/study/2012-2013/courses/math-203,"Harel, Daphna","Harel, Daphna",,
6437,MATH203,F2013,A-,3.7,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-203,"Harel, Daphna; Genest, Christian","Harel, Daphna","Genest, Christian",
6438,MATH203,S2014,B+,3.3,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6439,MATH203,F2014,B+,3.3,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-203,"Best, Ana; Wolfson, David B","Best, Ana","Wolfson, David B",
6440,MATH203,W2015,B+,3.3,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6441,MATH203,F2015,B+,3.3,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-203,"Khalili Mahmoudabadi, Abbas; Wolfson, David B","Khalili Mahmoudabadi, Abbas","Wolfson, David B",
6442,MATH203,W2016,A-,3.7,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-203,"Yang, Yi","Yang, Yi",,
6443,MATH203,F2016,B+,3.3,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-203,"Steele, Russell; Schulz, Juliana","Steele, Russell","Schulz, Juliana",
6444,MATH203,W2017,A-,3.7,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-203,"Yang, Yi","Yang, Yi",,
6445,MATH203,S2017,A-,3.7,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6446,MATH203,F2017,B+,3.3,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-203,"Khalili Mahmoudabadi, Abbas; Wolfson, David B","Khalili Mahmoudabadi, Abbas","Wolfson, David B",
6447,MATH203,W2018,A-,3.7,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6448,MATH203,S2018,A-,3.7,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6449,MATH203,F2018,B+,3.3,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-203,"Wolfson, David B; Khalili Mahmoudabadi, Abbas","Wolfson, David B","Khalili Mahmoudabadi, Abbas",
6450,MATH203,W2019,B,3.0,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-203,"Wolfson, David B","Wolfson, David B",,
6451,MATH203,S2019,A-,3.7,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6452,MATH203,F2019,A-,3.7,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-203,"Khalili Mahmoudabadi, Abbas; Wolfson, David B","Khalili Mahmoudabadi, Abbas","Wolfson, David B",
6453,MATH203,S2020,A,4.0,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6454,MATH203,F2020,A,4.0,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-203,"Correa, Jose Andres; Sajjad, Alia","Correa, Jose Andres","Sajjad, Alia",
6455,MATH203,W2021,A,4.0,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-203,"Sajjad, Alia","Sajjad, Alia",,
6456,MATH203,S2021,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-203,"Sajjad, Alia","Sajjad, Alia",,
6457,MATH203,F2021,A-,3.7,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-203,"Correa, Jose Andres; Sajjad, Alia","Correa, Jose Andres","Sajjad, Alia",
6458,MATH203,W2022,A-,3.7,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-203,"Correa, Jose Andres","Correa, Jose Andres",,
6459,MATH203,S2022,A-,3.7,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-203,"Sajjad, Alia","Sajjad, Alia",,
6460,MATH203,F2022,A,4.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-203,"Sajjad, Alia; Kreitewolf, Jens","Sajjad, Alia","Kreitewolf, Jens",
6461,MATH203,W2023,A,4.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-203,"Nadarajah, Tharshanna","Nadarajah, Tharshanna",,
6462,MATH203,S2023,A,4.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-203,"Sajjad, Alia","Sajjad, Alia",,
6463,MATH203,F2023,A,4.0,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-203,"Kreitewolf, Jens; Russell, Oliver","Kreitewolf, Jens","Russell, Oliver",
6464,MATH203,W2024,A,4.0,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-203,"Sajjad, Alia","Sajjad, Alia",,
6465,MATH203,S2024,A-,3.7,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-203,"Nadarajah, Tharshanna","Nadarajah, Tharshanna",,
6466,MATH204,W2015,B+,3.3,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-204,"Wallace, Michael","Wallace, Michael",,
6467,MATH204,W2016,B+,3.3,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-204,"Wallace, Michael","Wallace, Michael",,
6468,MATH204,W2017,B+,3.3,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-204,"Correa, Jose Andres","Correa, Jose Andres",,
6469,MATH204,W2018,B+,3.3,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-204,"Steele, Russell","Steele, Russell",,
6470,MATH204,W2019,B+,3.3,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-204,"Genest, Christian","Genest, Christian",,
6471,MATH204,W2021,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-204,"Genest, Christian","Genest, Christian",,
6472,MATH204,W2022,A,4.0,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-204,"Genest, Christian","Genest, Christian",,
6473,MATH204,W2023,A-,3.7,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-204,"Correa, Jose Andres","Correa, Jose Andres",,
6474,MATH204,W2024,B+,3.3,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-204,"Nadarajah, Tharshanna","Nadarajah, Tharshanna",,
6475,MATH208,F2019,A-,3.7,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-208,"Steele, Russell","Steele, Russell",,
6476,MATH208,F2020,A,4.0,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-208,"Steele, Russell","Steele, Russell",,
6477,MATH208,F2021,A,4.0,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-208,"Steele, Russell","Steele, Russell",,
6478,MATH208,F2022,A,4.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-208,"Steele, Russell","Steele, Russell",,
6479,MATH208,F2023,B+,3.3,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-208,"Lee, Kiwon","Lee, Kiwon",,
6480,MATH222,F2013,B+,3.3,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-222,"Grieve, Nathan; L Kassaei, Payman","Grieve, Nathan","L Kassaei, Payman",
6481,MATH222,W2014,B+,3.3,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-222,"Jakobson, Dmitry","Jakobson, Dmitry",,
6482,MATH222,F2014,C+,2.3,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-222,"Brandenbursky, Michael; Xu, Jian-Jun","Brandenbursky, Michael","Xu, Jian-Jun",
6483,MATH222,F2015,B-,2.7,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-222,"Drury, Stephen W; Huang, Jingyin","Drury, Stephen W","Huang, Jingyin",
6484,MATH222,W2016,B-,2.7,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-222,"Drury, Stephen W","Drury, Stephen W",,
6485,MATH222,S2016,B,3.0,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-222,"McGregor, Geoffrey","McGregor, Geoffrey",,
6486,MATH222,F2016,B-,2.7,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-222,"Drury, Stephen W; Fox, Thomas F","Drury, Stephen W","Fox, Thomas F",
6487,MATH222,W2017,B-,2.7,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-222,"Garver, Alexander","Garver, Alexander",,
6488,MATH222,S2017,B+,3.3,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-222,"McGregor, Geoffrey","McGregor, Geoffrey",,
6489,MATH222,F2017,B,3.0,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-222,"Drury, Stephen W; Laaksonen, Niko","Drury, Stephen W","Laaksonen, Niko",
6490,MATH222,W2018,B-,2.7,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-222,"Drury, Stephen W","Drury, Stephen W",,
6491,MATH222,S2018,B+,3.3,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-222,"Al Balushi, Ibrahim","Al Balushi, Ibrahim",,
6492,MATH222,F2018,C+,2.3,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-222,"Macdonald, Jeremy; Faifman, Dmitry","Macdonald, Jeremy","Faifman, Dmitry",
6493,MATH222,W2019,B,3.0,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-222,"Sektnan, Lars","Sektnan, Lars",,
6494,MATH222,S2019,B,3.0,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-222,"Pequignot, Yann Batiste","Pequignot, Yann Batiste",,
6495,MATH222,F2019,B,3.0,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-222,"Macdonald, Jeremy; Causley, Broderick","Macdonald, Jeremy","Causley, Broderick",
6496,MATH222,S2020,A,4.0,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-222,"Fortier, Jérôme","Fortier, Jérôme",,
6497,MATH222,F2020,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-222,"Fortier, Jérôme; Kelome, Djivede","Fortier, Jérôme","Kelome, Djivede",
6498,MATH222,W2021,B+,3.3,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-222,"Vetois, Jerome","Vetois, Jerome",,
6499,MATH222,S2021,B+,3.3,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-222,"Trudeau, Sidney","Trudeau, Sidney",,
6500,MATH222,F2021,B+,3.3,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-222,"Allen, Patrick; Lumley, Allysa","Allen, Patrick","Lumley, Allysa",
6501,MATH222,W2022,B-,2.7,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-222,"Trudeau, Sidney","Trudeau, Sidney",,
6502,MATH222,S2022,B-,2.7,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-222,"Trudeau, Sidney","Trudeau, Sidney",,
6503,MATH222,F2022,B+,3.3,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-222,"Paquette, Elliot; Wrobel, Konrad","Paquette, Elliot","Wrobel, Konrad",
6504,MATH222,W2023,C+,2.3,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-222,"Trudeau, Sidney","Trudeau, Sidney",,
6505,MATH222,S2023,B,3.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-222,"Barill, Gavin","Barill, Gavin",,
6506,MATH222,F2023,B+,3.3,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-222,"Sabok, Marcin; Allen, Patrick","Sabok, Marcin","Allen, Patrick",
6507,MATH222,W2024,C+,2.3,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-222,"Trudeau, Sidney","Trudeau, Sidney",,
6508,MATH222,S2024,B+,3.3,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-222,"Bibby, Sean","Bibby, Sean",,
6509,MATH223,F2013,B,3.0,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-223,"Cavendish, William","Cavendish, William",,
6510,MATH223,W2014,B+,3.3,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-223,"Cavendish, William","Cavendish, William",,
6511,MATH223,F2014,B,3.0,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-223,"Ehlen, Stephan","Ehlen, Stephan",,
6512,MATH223,W2015,B-,2.7,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-223,"Saldanha Salvador, Tiago Miguel","Saldanha Salvador, Tiago Miguel",,
6513,MATH223,F2015,B,3.0,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-223,"Fox, Thomas F","Fox, Thomas F",,
6514,MATH223,W2016,B+,3.3,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-223,"Pichot, Michael","Pichot, Michael",,
6515,MATH223,F2016,B-,2.7,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-223,"Nica, Bogdan Lucian","Nica, Bogdan Lucian",,
6516,MATH223,W2017,B+,3.3,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-223,"Pichot, Michael","Pichot, Michael",,
6517,MATH223,F2017,B-,2.7,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-223,"Nica, Bogdan Lucian","Nica, Bogdan Lucian",,
6518,MATH223,W2018,C+,2.3,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-223,"Kelome, Djivede","Kelome, Djivede",,
6519,MATH223,F2018,B-,2.7,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-223,"Kelome, Djivede","Kelome, Djivede",,
6520,MATH223,W2019,B-,2.7,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-223,"Macdonald, Jeremy","Macdonald, Jeremy",,
6521,MATH223,F2019,B+,3.3,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-223,"Kelome, Djivede","Kelome, Djivede",,
6522,MATH223,F2020,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-223,"Pichot, Michael","Pichot, Michael",,
6523,MATH223,W2021,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-223,"Abdenbi, Brahim","Abdenbi, Brahim",,
6524,MATH223,F2021,C+,2.3,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-223,"Kelome, Djivede","Kelome, Djivede",,
6525,MATH223,W2022,B,3.0,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-223,"Darmon, Henri","Darmon, Henri",,
6526,MATH223,F2022,B,3.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-223,"Macdonald, Jeremy; Pichot, Mikael","Macdonald, Jeremy","Pichot, Mikael",
6527,MATH223,W2023,B-,2.7,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-223,"Macdonald, Jeremy","Macdonald, Jeremy",,
6528,MATH223,F2023,B,3.0,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-223,"Kelome, Djivede; Pichot, Mikael","Kelome, Djivede","Pichot, Mikael",
6529,MATH223,W2024,B+,3.3,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-223,"Pichot, Mikael","Pichot, Mikael",,
6530,MATH235,F2014,B-,2.7,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-235,"L Kassaei, Payman","L Kassaei, Payman",,
6531,MATH235,F2015,B-,2.7,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-235,"Goren, Eyal Z","Goren, Eyal Z",,
6532,MATH235,F2016,B-,2.7,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-235,"Vonk, Jan","Vonk, Jan",,
6533,MATH235,F2017,B,3.0,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-235,"Wise, Daniel","Wise, Daniel",,
6534,MATH235,F2018,B+,3.3,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-235,"Wise, Daniel","Wise, Daniel",,
6535,MATH235,F2019,B+,3.3,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-235,"Wise, Daniel","Wise, Daniel",,
6536,MATH235,F2020,A,4.0,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-235,"Wise, Daniel","Wise, Daniel",,
6537,MATH235,F2021,B+,3.3,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-235,"Wise, Daniel","Wise, Daniel",,
6538,MATH235,F2022,B+,3.3,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-235,"Wise, Daniel","Wise, Daniel",,
6539,MATH235,F2023,B-,2.7,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-235,"Macdonald, Jeremy; Goren, Eyal Z","Macdonald, Jeremy","Goren, Eyal Z",
6540,MATH236,W2015,B,3.0,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-236,"Sankaran, Siddarth","Sankaran, Siddarth",,
6541,MATH236,W2016,B-,2.7,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-236,"Sankaran, Siddarth","Sankaran, Siddarth",,
6542,MATH236,W2017,B-,2.7,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-236,"Patrias, Rebecca","Patrias, Rebecca",,
6543,MATH236,W2018,C+,2.3,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-236,"Nica, Bogdan Lucian","Nica, Bogdan Lucian",,
6544,MATH236,W2019,C+,2.3,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-236,"Nica, Bogdan","Nica, Bogdan",,
6545,MATH236,W2021,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-236,"Tserunyan, Anush","Tserunyan, Anush",,
6546,MATH236,W2022,B,3.0,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-236,"Macdonald, Jeremy","Macdonald, Jeremy",,
6547,MATH236,W2023,B,3.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-236,"Sroka, Marcin","Sroka, Marcin",,
6548,MATH236,W2024,B-,2.7,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-236,"Macdonald, Jeremy","Macdonald, Jeremy",,
6549,MATH240,F2013,B,3.0,MATH,https://www.mcgill.ca/study/2013-2014/courses/math-240,"Addario-Berry, Dana Louis","Addario-Berry, Dana Louis",,
6550,MATH240,F2014,B,3.0,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-240,"Vetta, Adrian Roshan","Vetta, Adrian Roshan",,
6551,MATH240,F2015,B+,3.3,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-240,"Vetta, Adrian Roshan","Vetta, Adrian Roshan",,
6552,MATH240,F2016,B,3.0,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-240,None,None,,
6553,MATH240,W2017,B+,3.3,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-240,"Shepherd, Frederick","Shepherd, Frederick",,
6554,MATH240,F2017,B,3.0,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-240,"Decorte, Philip Evan","Decorte, Philip Evan",,
6555,MATH240,W2018,B,3.0,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-240,"Seamone, Benjamin","Seamone, Benjamin",,
6556,MATH240,F2018,C,2.0,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-240,"Macdonald, Jeremy; Nica, Bogdan","Macdonald, Jeremy","Nica, Bogdan",
6557,MATH240,W2019,C+,2.3,MATH,https://www.mcgill.ca/study/2018-2019/courses/math-240,"Macdonald, Jeremy; Pequignot, Yann Batiste","Macdonald, Jeremy","Pequignot, Yann Batiste",
6558,MATH240,F2019,C,2.0,MATH,https://www.mcgill.ca/study/2019-2020/courses/math-240,"Macdonald, Jeremy; Nica, Bogdan","Macdonald, Jeremy","Nica, Bogdan",
6559,MATH240,F2020,B+,3.3,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-240,"Addario-Berry, Louigi Dana; Paquette, Elliot","Addario-Berry, Louigi Dana","Paquette, Elliot",
6560,MATH240,W2021,A-,3.7,MATH,https://www.mcgill.ca/study/2020-2021/courses/math-240,"Vetta, Adrian Roshan; Fortier, Jérôme","Vetta, Adrian Roshan","Fortier, Jérôme",
6561,MATH240,F2021,B-,2.7,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-240,"Macdonald, Jeremy; Hanson, Eric","Macdonald, Jeremy","Hanson, Eric",
6562,MATH240,W2022,B-,2.7,MATH,https://www.mcgill.ca/study/2021-2022/courses/math-240,"Macdonald, Jeremy; Love, Jonathan","Macdonald, Jeremy","Love, Jonathan",
6563,MATH240,F2022,B,3.0,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-240,"Vetta, Adrian Roshan; Fortier, Jérôme","Vetta, Adrian Roshan","Fortier, Jérôme",
6564,MATH240,W2023,B-,2.7,MATH,https://www.mcgill.ca/study/2022-2023/courses/math-240,"Fortier, Jérôme; Macdonald, Jeremy","Fortier, Jérôme","Macdonald, Jeremy",
6565,MATH240,F2023,B-,2.7,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-240,"Fortier, Jérôme; Macdonald, Jeremy","Fortier, Jérôme","Macdonald, Jeremy",
6566,MATH240,W2024,B-,2.7,MATH,https://www.mcgill.ca/study/2023-2024/courses/math-240,"Macdonald, Jeremy; Lee, Kiwon","Macdonald, Jeremy","Lee, Kiwon",
6567,MATH242,F2014,B+,3.3,MATH,https://www.mcgill.ca/study/2014-2015/courses/math-242,"Hundemer, Axel W","Hundemer, Axel W",,
6568,MATH242,F2015,B,3.0,MATH,https://www.mcgill.ca/study/2015-2016/courses/math-242,"Hundemer, Axel W","Hundemer, Axel W",,
6569,MATH242,F2016,B,3.0,MATH,https://www.mcgill.ca/study/2016-2017/courses/math-242,"Hundemer, Axel W","Hundemer, Axel W",,
6570,MATH242,F2017,B-,2.7,MATH,https://www.mcgill.ca/study/2017-2018/courses/math-242,"Vetois, Jerome","Vetois, Jerome",,
